Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Trigger_Up,Trigger_Down
MCHP,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.10570837490424109,0.059972275702059326,1,0.11888888888888888,-0.99
FE,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.03956656170343939,-0.1037836935234202,0,0.99,-0.99
BA,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0218807354595933,-0.028714683560947165,0,0.11888888888888888,-0.99
NVO,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.043325846617943115,0.0734361083819038,1,0.01,-0.8811111111111111
EQT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.1258050956914436,0.17952018870025488,1,0.11888888888888888,-0.8811111111111111
INFY,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.08493584635563009,-0.22289546424814788,0,0.8811111111111111,-0.99
UMC,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.014360164952876307,0.01152967415547761,1,0.11888888888888888,-0.6633333333333333
JNJ,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0586469588032098,0.02536888391039436,0,0.01,-0.44555555555555554
PBR-A,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.4073636254556304,0.36926836251705053,1,0.22777777777777777,-0.01
KEY,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.10108505941422,-0.12106243351605218,0,0.99,-0.99
CNC,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.24451261656386317,0.13660302091931345,1,0.01,-0.8811111111111111
MDLZ,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.1987745294407368,0.20522691959022846,1,0.11888888888888888,-0.7722222222222221
MDT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0378610698815798,-0.18513286713714308,0,0.01,-0.99
GAP,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0366958787203934,-0.17832298998502102,0,0.11888888888888888,-0.44555555555555554
MSFT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0160797933129675,0.1737975975539712,1,0.01,-0.99
GSK,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0455101120213714,-0.19335891865438448,0,0.01,-0.11888888888888888
TXN,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.12206782853041599,0.23107944623712118,1,0.01,-0.99
GGB,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.32303897174806157,-0.2118249239372327,1,0.5544444444444444,-0.6633333333333333
KGC,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.2085292973510155,-0.03262622796472578,1,0.22777777777777777,-0.8811111111111111
PLUG,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.37097962120057687,-0.06561367739442685,1,0.8811111111111111,-0.99
INTC,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.10723669327792429,0.1100198963870932,1,0.01,-0.8811111111111111
ABEV,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0717128464726583,0.054823551406013506,1,0.01,-0.22777777777777777
FCX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0973190397079589,-0.2775156208414516,0,0.01,-0.7722222222222221
EQNR,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.09718493757734249,0.21890251072434638,1,0.99,-0.99
NKE,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0416115752036688,-0.22728684883643227,0,0.01,-0.8811111111111111
AAPL,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.009541778976774601,-0.015400364215911077,0,0.22777777777777777,-0.8811111111111111
AMAT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.025496745978292303,-0.03961075861040707,0,0.99,-0.99
IAG,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.3346979950020774,0.17079556613898778,1,0.99,-0.11888888888888888
HBAN,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0577025811130696,0.11982406039520815,1,0.7722222222222221,-0.7722222222222221
F,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.052678709252629005,-0.19057753097886243,0,0.44555555555555554,-0.01
BAC,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0824244414126112,-0.11334979173433576,0,0.7722222222222221,-0.99
TU,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0364215799377379,0.02859132354091712,1,0.11888888888888888,-0.99
MRVL,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0896683069370453,0.021723501289049894,1,0.11888888888888888,-0.99
QCOM,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0593863492491507,0.1195241955670718,1,0.99,-0.7722222222222221
EXC,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0433637028766267,0.004071277138924997,1,0.8811111111111111,-0.8811111111111111
PBR,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.10438894056631921,-0.03279450504254075,1,0.01,-0.7722222222222221
TSM,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.006166590488632193,0.17663762993069795,1,0.11888888888888888,-0.11888888888888888
CTRA,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.11877910371814422,0.2558305611703958,1,0.6633333333333333,-0.7722222222222221
VTRS,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.029240070367412496,0.11453290869715112,1,0.33666666666666667,-0.33666666666666667
MU,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.10855150263711572,-0.40245157945645477,0,0.99,-0.99
C,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.03539042895767771,0.1136513297814105,1,0.11888888888888888,-0.33666666666666667
DVN,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.1977293639384551,0.16085048410814945,1,0.11888888888888888,-0.44555555555555554
WMT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0792689490646852,0.27534833105024825,1,0.01,-0.44555555555555554
APH,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.029075899370069106,0.101422909523662,1,0.22777777777777777,-0.8811111111111111
MS,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.060367598841405204,0.17319293269756894,1,0.7722222222222221,-0.33666666666666667
PPL,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.002329385008272198,0.20130764012938449,1,0.22777777777777777,-0.99
SONY,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.049385251300348994,0.023811611484967368,0,0.01,-0.6633333333333333
WFC,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0688195264333588,-0.017529957199371015,0,0.01,-0.01
PFE,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0074800552620103,-0.020261429478115513,0,0.8811111111111111,-0.11888888888888888
PCG,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.030798769414066902,-0.09597415189657188,0,0.01,-0.99
RIG,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.08246182594308252,0.07622247318485079,1,0.99,-0.7722222222222221
CCL,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.045992478104566505,0.042798214112767345,1,0.01,-0.22777777777777777
B,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0016236615333479032,-0.21766533333638888,0,0.99,-0.01
CSCO,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.09068848847313998,0.1476655801915642,1,0.8811111111111111,-0.99
HAL,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0515669886249258,0.0748795922515799,1,0.99,-0.01
LOW,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.22155592473804117,0.2745437675073248,1,0.5544444444444444,-0.44555555555555554
CSX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.025343061804237,0.10670960297528553,1,0.01,-0.99
WDC,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.05226315664935211,-0.0023298173808176167,0,0.01,-0.22777777777777777
NOK,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.022939120710620705,-0.5188399938935463,0,0.99,-0.8811111111111111
HD,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.022095879529475684,0.19275252612591773,1,0.33666666666666667,-0.7722222222222221
MNST,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.007186040657680096,0.14255750855773236,1,0.11888888888888888,-0.8811111111111111
SBUX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0522698550451969,0.14973088536592868,1,0.99,-0.7722222222222221
RF,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.039046834160623406,0.30721075203446424,1,0.01,-0.01
IPG,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.007926510035667599,-0.19051633115041072,0,0.01,-0.01
VLY,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.047448725426139496,0.149085693765316,1,0.22777777777777777,-0.8811111111111111
UNH,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0424052704006491,0.01706021523034958,1,0.22777777777777777,-0.99
NGD,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.33783558791393337,-0.23101674759831717,1,0.7722222222222221,-0.99
HL,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.12516311836987878,-0.4133529586766373,0,0.99,-0.44555555555555554
SLB,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.054888851938706906,0.044640431779483083,1,0.99,-0.01
CMCSA,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0863950010047112,-0.017701981387662075,1,0.22777777777777777,-0.8811111111111111
EXAS,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.2148056316213211,-0.5094147126488437,0,0.7722222222222221,-0.8811111111111111
BAX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0034777650220804,0.07432554885882364,1,0.01,-0.7722222222222221
NEE,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.01515359001776233,0.007752181994525603,0,0.01,-0.8811111111111111
BKR,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.133657535404496,0.46664398848034827,1,0.99,-0.11888888888888888
AMD,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.08772204318896212,0.1617930298408864,1,0.22777777777777777,-0.99
LEN,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0005519901601865964,-0.1633504947449916,0,0.7722222222222221,-0.99
KO,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0174747849936375,0.0464631972580033,1,0.01,-0.99
CPRT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.12015999353405589,0.3143176510685315,1,0.01,-0.11888888888888888
BP,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.018729471446468,-0.1669424800001298,0,0.11888888888888888,-0.8811111111111111
XOM,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0740967894909575,0.008734117708450902,1,0.01,-0.11888888888888888
JHX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0891105533539352,-0.2242955959486702,0,0.33666666666666667,-0.01
ABT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.011520925095174099,-0.08812430565014993,0,0.01,-0.8811111111111111
ITUB,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.27456675798404945,0.30601615897081025,1,0.8811111111111111,-0.6633333333333333
^VIX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.13840994374819204,1.6978119336253528,1,0.33666666666666667,-0.99
APA,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.031096547838654096,0.05825841908722451,1,0.99,-0.8811111111111111
SHEL,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.04160420759879239,0.06101046815594321,1,0.11888888888888888,-0.22777777777777777
CNQ,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.19334952631677826,0.2345612027433934,1,0.5544444444444444,-0.7722222222222221
TEVA,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.5254805413281161,-0.24897498087082134,0,0.99,-0.7722222222222221
BCS,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.06040118789393361,-0.08258812805222619,0,0.99,-0.7722222222222221
LYG,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.008742545284342904,-0.15962316414883262,0,0.22777777777777777,-0.33666666666666667
TSCO,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.15385546055979554,-0.00950085513397062,0,0.99,-0.8811111111111111
VZ,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0433561326439625,-0.3155059261974371,0,0.01,-0.11888888888888888
BMY,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.04718547653592091,0.09016069429174571,1,0.7722222222222221,-0.99
NEM,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.2996045037027855,-0.01008075086066115,1,0.99,-0.99
USB,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0698970125675345,0.03738152730910431,1,0.6633333333333333,-0.8811111111111111
CLF,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.3587484738128748,-0.02174396201699164,1,0.8811111111111111,-0.01
BBD,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.021815939132173993,0.2544455491963976,1,0.22777777777777777,-0.7722222222222221
DIS,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.03130275992418009,-0.2414027820253839,0,0.99,-0.99
LUV,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.15489499785307642,-0.12098170352780571,1,0.99,-0.99
WIT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.1397718120246975,0.05320659848726979,0,0.22777777777777777,-0.8811111111111111
BSX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0666884410154863,0.07900403798222179,1,0.99,-0.99
BB,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0666725370853127,0.09165326881761762,1,0.11888888888888888,-0.8811111111111111
LNW,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.14550615591293511,0.15802234114602817,1,0.01,-0.8811111111111111
CVX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.02310087022347241,-0.07879548521562937,0,0.99,-0.11888888888888888
BBWI,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.007013889192963131,0.23722753749652523,1,0.99,-0.01
FAST,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.024892204981953506,0.28540205968344856,1,0.44555555555555554,-0.99
CCJ,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.1247228610296732,0.025272688901956747,0,0.7722222222222221,-0.7722222222222221
GOOG,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0304486281324437,0.003203645706034503,1,0.11888888888888888,-0.99
ES,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.018710846770995194,-0.06057908527457873,0,0.01,-0.99
KR,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.04260198060097951,-0.2433630217723825,0,0.99,-0.01
HPQ,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.032864453549843804,0.08634188585984849,1,0.11888888888888888,-0.6633333333333333
IRM,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0471062669387186,-0.13679029605469517,0,0.99,-0.5544444444444444
ON,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.08370882292702829,-0.00035380726423468387,1,0.11888888888888888,-0.99
AZN,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0199528231590695,-0.17971580986159572,0,0.01,-0.11888888888888888
TGT,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.1665458215171069,0.08585283883227049,0,0.01,-0.7722222222222221
HST,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.0758161862133447,-0.021340756923090887,1,0.99,-0.11888888888888888
T,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.021001539111541602,-0.00805098933666857,0,0.99,-0.22777777777777777
GOOGL,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0663649030773061,-0.12058444926273428,0,0.01,-0.8811111111111111
LUMN,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.035715923590480196,-0.03841134912290059,0,0.11888888888888888,-0.33666666666666667
VALE,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.006901891058732801,0.08878819138476271,1,0.99,-0.33666666666666667
TJX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.005372137890271106,-0.13436960712188303,0,0.99,-0.11888888888888888
CRM,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.004608876907101203,-0.17834000326104923,0,0.01,-0.99
NFLX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,-0.052553087044419494,0.09653278205470615,1,0.5544444444444444,-0.99
LRCX,2017-02-14,2017-08-14,2017-08-15,2018-02-13,0.0313872380258893,0.12292555613968346,1,0.11888888888888888,-0.7722222222222221
CDE,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.13402781114840182,0.05789606869544813,0,0.99,-0.8811111111111111
ORCL,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.09773494734312631,0.01464864744064541,0,0.22777777777777777,-0.7722222222222221
AMZN,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.10559613254777839,-0.13637675546347655,0,0.11888888888888888,-0.99
ASX,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.03259044354119771,0.2568698036229412,1,0.11888888888888888,-0.01
PTEN,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.04504638016359178,0.5196354519792649,1,0.01,-0.7722222222222221
FHN,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.01766691468885451,-0.039236682655800915,0,0.01,-0.8811111111111111
KMB,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.037293662893977904,-0.018818637912984167,0,0.22777777777777777,-0.01
OXY,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.0053451272454962985,0.19294984074240665,1,0.01,-0.7722222222222221
ERIC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.34695933364668124,-0.2739508572046835,1,0.99,-0.6633333333333333
AES,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.00989245534443501,0.08656667454542719,1,0.99,-0.11888888888888888
MSTR,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.0342704239286437,0.004446821582741588,1,0.11888888888888888,-0.8811111111111111
MRK,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.08375862107981541,0.09925009363479721,1,0.01,-0.11888888888888888
NVDA,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.0871663362509086,-0.07683241331995382,0,0.01,-0.7722222222222221
CAG,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.037022109738650485,0.0504401122701717,1,0.11888888888888888,-0.01
MCHP,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.1196289349725824,0.3161972630280608,1,0.01,-0.99
FE,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.0731100740961961,0.0007676594471952976,1,0.01,-0.01
BA,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.0838689142683368,-0.12783193661320089,0,0.01,-0.99
NVO,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.03367518372841641,0.023994703490435396,1,0.01,-0.8811111111111111
EQT,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.10856450194287061,0.04631857889372595,0,0.8811111111111111,-0.6633333333333333
INFY,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.047548932224677196,-0.00565960348552724,1,0.11888888888888888,-0.99
UMC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.005572043335310504,0.026542974442569096,1,0.33666666666666667,-0.99
JNJ,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.061068919436029705,0.026122135838103088,1,0.01,-0.7722222222222221
PBR-A,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.12568563336460495,0.33312946263642385,1,0.01,-0.8811111111111111
KEY,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.0451036277079091,-0.06788925619581238,0,0.11888888888888888,-0.8811111111111111
CNC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.03487452969116131,-0.08376360237227909,0,0.22777777777777777,-0.7722222222222221
MDLZ,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.06882412001067,0.16155303505887247,1,0.01,-0.33666666666666667
MDT,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.017949595304019,-0.11862258732338321,0,0.7722222222222221,-0.8811111111111111
GAP,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.1288998638346341,0.02523359514185325,0,0.11888888888888888,-0.99
MSFT,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.023915596424169294,0.2241034842663135,1,0.01,-0.8811111111111111
GSK,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.002964470811355602,0.12803523919201323,1,0.22777777777777777,-0.11888888888888888
TXN,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.002826915892883898,-0.11852124793492747,0,0.33666666666666667,-0.8811111111111111
GGB,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.2849068656818092,-0.24596988924017765,1,0.5544444444444444,-0.99
KGC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.1767816187727858,-0.0880829917775928,0,0.99,-0.99
PLUG,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.4748787432970641,-0.3546270869280391,1,0.01,-0.99
INTC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.01925710080438499,-0.04910271211944271,0,0.11888888888888888,-0.5544444444444444
ABEV,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.014055480245046995,0.30199659288606784,1,0.99,-0.99
FCX,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.08407867254401771,-0.06952515490107974,1,0.99,-0.99
EQNR,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.02046444676831179,-0.11399823539248827,0,0.5544444444444444,-0.99
NKE,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.008861652439070982,-0.18656683870346355,0,0.11888888888888888,-0.33666666666666667
AAPL,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.04632927959796909,0.2457360243938048,1,0.44555555555555554,-0.7722222222222221
AMAT,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.1014026284816118,-0.018052105880227,1,0.6633333333333333,-0.7722222222222221
IAG,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.11034174291014001,0.05297999311119761,1,0.22777777777777777,-0.5544444444444444
HBAN,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.0029765243787201953,-0.03652361090728348,0,0.01,-0.99
F,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.048698621524197905,0.044361289929056816,1,0.01,-0.22777777777777777
BAC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.029404060901115095,0.07319231216957559,1,0.01,-0.99
TU,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.004373100687587105,-0.0702710745379117,0,0.11888888888888888,-0.33666666666666667
MRVL,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.12000730381073549,-0.09651656469244747,0,0.22777777777777777,-0.6633333333333333
QCOM,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.07233221463081742,0.3567353232477715,1,0.5544444444444444,-0.22777777777777777
EXC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.017786357829527907,0.1057349406640435,1,0.01,-0.5544444444444444
PBR,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.1409846861695342,0.340132705393478,1,0.33666666666666667,-0.99
TSM,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.025282897137272515,-0.02276180421448876,0,0.5544444444444444,-0.8811111111111111
CTRA,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.1035296521852794,0.010250499707369999,0,0.01,-0.33666666666666667
VTRS,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.05936766858477781,0.04867350712464337,1,0.22777777777777777,-0.22777777777777777
MU,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.07513219670653382,-0.28901036803680497,0,0.33666666666666667,-0.99
C,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.0373178107822055,-0.030197160637835785,0,0.44555555555555554,-0.8811111111111111
DVN,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.1371691895368492,0.22469350754370185,1,0.01,-0.01
WMT,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.1254738813005689,0.005273216182479211,1,0.01,-0.22777777777777777
APH,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.0368729782311471,-0.21959799217834347,0,0.99,-0.8811111111111111
MS,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.01194847913995469,0.24200386140877264,1,0.33666666666666667,-0.99
PPL,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.035356308298291,0.1433889974049855,1,0.8811111111111111,-0.01
SONY,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.07589606791957512,0.04653490926091522,1,0.22777777777777777,-0.8811111111111111
WFC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.1186825424902515,-0.07192535394785311,0,0.11888888888888888,-0.8811111111111111
PFE,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.0834733611160361,0.027694934746134103,0,0.01,-0.01
PCG,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.1284912197979369,0.16267109938256227,1,0.22777777777777777,-0.01
RIG,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.01575859604103722,0.0446920266975206,1,0.01,-0.8811111111111111
CCL,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.055128694151601695,-0.007622429636410681,1,0.44555555555555554,-0.99
B,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.061003148739411095,-0.32457959185128415,0,0.99,-0.33666666666666667
CSCO,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.022314580929153612,0.04089391166912746,1,0.01,-0.99
HAL,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.15974623188415893,-0.0786763554766039,0,0.22777777777777777,-0.6633333333333333
LOW,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.07384039202332932,-0.10985436197628909,0,0.01,-0.22777777777777777
CSX,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.08631289409326219,-0.05926153266478065,0,0.01,-0.8811111111111111
WDC,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.028268624193195313,0.38899467148075334,1,0.8811111111111111,-0.8811111111111111
NOK,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.1975194714674142,-0.3278076422408923,0,0.7722222222222221,-0.01
HD,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.008370817786866089,-0.08688066422678833,0,0.01,-0.01
MNST,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.016859330348283803,-0.114548324094232,0,0.11888888888888888,-0.99
SBUX,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.04822827786360421,0.00332925317198841,0,0.44555555555555554,-0.8811111111111111
RF,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.12802034742497811,-0.11915914777006005,0,0.33666666666666667,-0.8811111111111111
IPG,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.16464318641645112,0.014966519907619134,1,0.01,-0.99
VLY,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.030472903635727102,-0.0298122240939211,0,0.8811111111111111,-0.22777777777777777
UNH,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.09515938917390551,0.10317416437225542,1,0.22777777777777777,-0.99
NGD,2017-08-15,2018-02-13,2018-02-14,2018-08-14,0.0335542503310875,0.5145151552138311,1,0.99,-0.5544444444444444
HL,2017-08-15,2018-02-13,2018-02-14,2018-08-14,-0.017235175946238815,-0.15930444700946153,0,0.99,-0.01
