Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,C
TSM,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.16638665109341413,0.5570858847593608,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
CTRA,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.004472705138898636,0.22724658752572505,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
VTRS,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.21644143362026858,0.03951614648284374,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
WMT,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.007872384515619144,0.2607003777127248,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
MS,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.13603064292678163,0.4069868758918715,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
SONY,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.0013169493459801035,0.3353601359446487,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
WFC,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.4163171076378417,-0.09379983411465989,-0.0,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.005
PFE,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.14341305786976008,0.24135556689373605,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
PCG,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.47159167431313626,-0.2779417507274439,0.2935094013652764,0.15875084718046728,1.6067344763728166,-1.7508048345183376,1,0,0.0,0.0,1.5025
B,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.1740839850656707,0.357540994077598,0.09868426557928002,0.4565513715853652,1.7640500645547872,0.7831342020418081,1,0,0.0,-1.1111111111111112,2.0
CSCO,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.17294528185419664,0.09418526187496264,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
LOW,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.2529914848403374,0.697166343050664,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
CSX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.13477429623241946,0.35950018836438336,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
HD,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.11578039975634852,0.4445923699387125,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
MNST,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.059517669751516525,0.4192234758111546,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
SBUX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.2548966036389483,0.29133154877700507,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
VLY,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.3438628283617735,0.12253471743267846,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
UNH,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.06131423752702639,0.269639953691626,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
HL,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.08890075937720086,0.8994140813551001,0.20014331117583706,1.0042128807794757,0.44418551314511123,0.8956408532192596,0,0,0.0,-1.1111111111111112,2.0
CMCSA,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.2314208728759173,0.36150219228783026,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
BAX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.10333111299416758,0.10120795683216484,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
AMD,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.2522991786066847,0.05300563001770879,0.5357333595313405,0.6458173574928506,0.47094169910829525,0.08207526385398456,0,0,0.0,-1.1111111111111112,2.0
CPRT,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.11287270484001655,0.41836887700818115,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
JHX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.35011571150822907,0.7871955846475027,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
ABT,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.11633512022059962,0.4305530295676971,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
^VIX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,1.5029666308776493,-0.4495131047588379,1.9811071309976616,-0.5096881382349331,0.758649851571012,0.8819375438390947,0,1,0.0,-1.1111111111111112,0.5075
TEVA,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.27171825148117945,0.19645634780943083,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
VZ,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.1535841135927866,0.21492712828129323,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
BMY,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0702747261247912,0.4100010006999424,0.024332734051157302,0.2050627240292995,2.888073571060496,1.9993931253998223,1,1,0.0,0.0,2.0
NEM,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.30381437061880995,0.3219597993400274,0.2209582664828724,0.3423782222019582,1.3749853103701832,0.9403629625429663,1,0,0.0,0.0,2.0
CLF,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.5337409491100327,0.6574336011961579,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.5025
BSX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.3570582047881613,0.29800795914654277,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
CVX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.492269896131135,0.17584082551115296,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.5025
BBWI,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.11124182990298437,1.0158419936853471,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
FAST,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.06301506427175808,0.4303659202079362,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
GOOG,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.03566261563416907,0.3145956505212212,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
KR,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.20094844434599018,0.21661285113908643,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
IRM,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.1650578381321836,0.16738015757904742,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
AZN,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.04612852537789537,0.34912792917182306,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
TGT,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.010663030545355293,0.5644666874986092,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
HST,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.3453105857338477,-0.028598908143020095,-0.0,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
GOOGL,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.0388512670256156,0.3115975246470331,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,0.5075
LUMN,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.1270605420207525,0.22484035356191817,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
VALE,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.2574740114140505,0.37526648736750573,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,0.5075
TJX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,-0.23028688116343493,0.25656241915514927,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
CRM,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.05993751732266685,0.5952780425717709,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
NFLX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.3886490455843565,0.40755272168387086,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
LRCX,2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.10463011177318197,0.4084410697174278,0.0,0.0,0,0,1.1111111111111112,-1.1111111111111112,0.5075
PTEN,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.36576691343652495,1.0604794530838908,0.5178738324601231,1.0556522845161553,0.7062857601801872,1.004572688032355,0,1,0.0,-1.1111111111111112,1.5025
OXY,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.47246748295576013,1.130931016957737,0.16592414896962598,1.1100086826722406,2.8474907714744395,1.018848802367138,1,1,0.0,0.0,0.5075
CAG,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.21797152472016088,0.11110302722496118,0.3292597335471219,0.11418201812726703,0.6620048020204267,0.973034362565969,0,0,0.0,-1.1111111111111112,1.5025
EQT,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.9271882543124597,-0.07080181790107151,0.7895559068376045,0.28067977243520853,1.174316152007667,-0.2522512302428749,1,0,0.0,0.0,1.5025
INFY,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.33771828270616716,0.18223485219830116,0.5832117119207391,0.352659792653781,0.57906635927103,0.5167440575716772,0,0,0.0,-1.1111111111111112,2.0
UMC,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.5512227598369879,0.43124137144822416,0.7506222431821157,0.7515725651631662,0.7343544170769403,0.5737854086712196,0,0,0.0,-1.1111111111111112,1.005
KEY,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.28953619593618746,0.5694120787219246,0.32408158924470437,0.5925848260040265,0.8934052582591085,0.960895476452945,0,0,0.0,-1.1111111111111112,2.0
GAP,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.6003542533866015,0.42832799500667984,0.8644595178198744,0.5986597488704063,0.6944850985048626,0.7154781924371557,0,0,0.0,-1.1111111111111112,0.5075
EQNR,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.2758377888248613,0.3169645429076858,0.33539915580959656,0.3445326999845747,0.8224164672061735,0.9199839171198461,0,0,0.0,-1.1111111111111112,1.005
IAG,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.31095108840972574,-0.1645759527662617,0.541299827250969,-0.11326180254340314,0.5744525912541183,1.4530578630266318,0,0,0.0,-1.1111111111111112,1.5025
HBAN,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.2103960064408862,0.5691032123698465,0.2992166423825788,0.6428172520479868,0.7031560970859154,0.885326600300022,0,0,0.0,-1.1111111111111112,1.5025
F,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.5486199762763242,0.2831293745058543,0.29900972989828906,0.6438241404869773,1.8347897122375998,0.43976197334213063,1,0,0.0,0.0,1.5025
DVN,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.8713703190642689,0.7257428329057506,0.462280239110794,1.0750389444105932,1.8849395785127403,0.6750851554532755,1,0,0.0,0.0,1.005
APH,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.25789840818959203,0.21953940470943656,0.37927867680247457,0.22825274565728776,0.6799707549177714,0.961825909595261,0,0,0.0,-1.1111111111111112,1.005
PFE,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.1714907414868308,0.11864290894742097,0.24135556689373605,0.0787202234904219,0.7105315352528607,1.5071464953584204,0,1,0.0,-1.1111111111111112,2.0
RIG,2020-03-25,2020-09-22,2020-09-23,2021-03-24,1.5817479631364648,1.7187873304441426,0.3229864075355471,1.6147999200982728,4.897258603560218,1.0643964673589663,1,1,0.0,0.0,2.0
CCL,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.22248892374248777,0.5937705396590336,0.28990304997793664,0.7370751021265026,0.7674597551126852,0.8055767152437691,0,0,0.0,-1.1111111111111112,0.5075
HAL,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.5635262805965823,0.6490815499954906,0.8467541269715058,0.6149314594131173,0.6655134739196206,1.055534791820483,0,1,0.0,-1.1111111111111112,2.0
LOW,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.427570343849219,0.09596579553042833,0.697166343050664,0.16022811293204403,0.6132974549205208,0.5989323207665147,0,0,0.0,-1.1111111111111112,2.0
IPG,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.12173674019076253,0.49360684142627737,0.21270903711629524,0.5960093781778529,0.5723157879944938,0.8281863666899919,0,0,0.0,-1.1111111111111112,1.005
NGD,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.967495667649612,-0.22888128292631482,1.2159904216972892,0.08592692111852139,0.7956441517846611,-2.663673735157024,0,0,0.0,-1.1111111111111112,1.5025
HL,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.6222676939031105,-0.03894064057663539,1.0042128807794757,0.38042316750700067,0.6196571521967562,-0.1023613804380586,0,0,0.0,-1.1111111111111112,1.005
SLB,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.29369402768805164,0.5012501811255069,0.30745632268975764,0.5877562945089018,0.9552382111341616,0.8528197584754498,0,0,0.0,-1.1111111111111112,1.5025
BKR,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.29135682105946925,0.5414979363050034,0.3283777095061259,0.5576311608746629,0.8872612623361817,0.9710682872450062,0,0,0.0,-1.1111111111111112,0.5075
CPRT,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.2536671812065975,0.03430551038586203,0.41836887700818115,0.05333248417559031,0.6063242156553559,0.6432385611912539,0,0,0.0,-1.1111111111111112,2.0
APA,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.9673586267685736,0.23129324151904304,1.0087580563212242,0.6587629244710217,0.9589600010694066,0.3511023965180927,0,0,0.0,-1.1111111111111112,1.5025
CNQ,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.548387496506422,0.6800827117263051,0.6885237267037752,0.6966702979065094,0.7964685532795819,0.9761901917879233,0,0,0.0,-1.1111111111111112,1.005
TEVA,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.4982557811796964,-0.23991251625640855,0.19645634780943083,0.3141741526741195,2.5362162471992047,-0.7636290707379113,1,0,0.0,0.0,1.5025
BCS,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.0341162334510547,0.7629607991974608,0.04094685883060709,0.8340339768347883,0.8331831653360767,0.9147838342185355,0,0,0.0,-1.1111111111111112,1.5025
BMY,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.2533661342844101,0.02025915724644419,0.2050627240292995,0.08397322042205778,1.23555431872742,0.24125735734106238,1,0,0.0,0.0,1.5025
NEM,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.2653523087043686,-0.09605142720459492,0.3423782222019582,0.042629375183077106,0.775026831431602,-2.253174642886278,0,0,0.0,-1.1111111111111112,2.0
WIT,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.35038633940981834,0.32303147993176945,0.5706079108001152,0.32303147993176945,0.6140579770765905,1.0,0,0,0.0,-1.1111111111111112,0.5075
CCJ,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.6091296182911752,-0.5968831195793176,0.5511584831395341,0.5944837049416247,1.1051805187165464,-1.0040361318867916,1,0,0.0,0.0,2.0
IRM,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.3042375307912813,0.3216465868949534,0.16738015757904742,0.40560816539647193,1.8176439501056225,0.7929983031297011,1,0,0.0,0.0,0.5075
TJX,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.15500941431141219,0.13133724125645427,0.25656241915514927,0.22837994454200114,0.6041781755171025,0.5750822013721094,0,0,0.0,-1.1111111111111112,1.5025
OXY,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.7140643826006227,0.002380641761550498,1.1100086826722406,0.07696940881892093,0.6432962135769789,0.03092971348073131,0,0,0.0,-1.1111111111111112,1.5025
MSTR,2020-09-23,2021-03-24,2021-03-25,2021-09-22,1.5590554049270773,-0.2543222811186595,1.7761300141352465,0.14430578297093813,0.8777822527176551,-1.7623845412340662,0,0,0.0,-1.1111111111111112,2.0
CAG,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.0799199103222495,0.022494848483342086,0.11418201812726703,-0.10385194320291478,0.6999342946730102,-0.21660498387969238,0,1,0.0,0.0,2.0
BA,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3602773281400976,-0.058621942066275405,0.5215697110745355,-0.1092651605729071,0.6907558481451231,0.5365108307067371,0,1,0.0,-1.1111111111111112,1.5025
CNC,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3118522759475412,-0.03202203898667169,0.19620508002653697,-0.009732020165435278,1.5894199880317208,3.290379432258345,1,0,0.0,0.0,2.0
PLUG,2020-09-23,2021-03-24,2021-03-25,2021-09-22,1.0543793191240505,-0.05785073395035279,1.3366491292813505,-0.10543351850531446,0.7888228077408299,0.5486939520797343,0,1,0.0,-1.1111111111111112,2.0
NKE,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.12455701041574979,0.2986698706150796,0.06423393250048404,0.2254105240633634,1.939115442057221,1.3250041090855316,1,1,0.0,0.0,1.005
TU,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.1680592821670255,-0.04472560616645539,0.1979452155549619,0.10368409639177249,0.8490191677321032,-0.4313641891371534,0,0,0.0,-1.1111111111111112,2.0
PBR,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.18306463081881555,4.967364236672933e-05,0.16010577276730628,0.34002467469046604,1.1433980652582534,0.00014608834612355305,1,0,0.0,-1.1111111111111112,1.5025
PPL,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.1557334002749817,-0.008937375840846994,0.13737628494339482,0.02490658447502712,1.1336265232325275,-0.35883586727068734,1,0,0.0,-1.1111111111111112,1.005
SONY,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.2152266396857073,0.2194085345325706,0.30761260296989806,0.12849169869383711,0.699667821174312,1.7075697244486203,0,1,0.0,-1.1111111111111112,1.5025
PFE,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.09070307777822398,0.04004743397572239,0.0787202234904219,0.2387831489141234,1.1522207859237095,0.1677146572437788,1,0,0.0,0.0,1.5025
CSCO,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.2450647840206643,0.13906300284419632,0.28938892712602393,0.11533042369871523,0.8468353867387013,1.2057789990217946,0,1,0.0,-1.1111111111111112,1.5025
LOW,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.16523942512889195,0.1745340182246442,0.16022811293204403,0.1433356986255539,1.0312761106970867,1.2176591030584216,1,1,0.0,0.0,2.0
CSX,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.14783517519728642,-0.06078191972570928,0.22992007489862862,-0.04899342110897868,0.6429850688873806,1.2406139099882167,0,0,0.0,-1.1111111111111112,1.5025
HD,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.24632824974372672,0.07785338274599482,0.1170269589681732,0.1406061377871006,2.1048846514991344,0.5536983233539695,1,0,0.0,0.0,1.5025
UNH,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.180635599656762,0.011346673902254908,0.26162157018790927,0.11106452097197081,0.6904461261623833,0.10216290317515934,0,0,0.0,0.0,2.0
NEE,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.06399197628143931,0.08525877872407421,0.09162946769609287,0.12587203923502305,0.6983776932294452,0.6773448594479554,0,0,0.0,-1.1111111111111112,1.005
CPRT,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.11092723576806653,0.1732822358426648,0.05333248417559031,0.32520286003486476,2.079918786510168,0.5328435175019289,1,0,0.0,0.0,2.0
BP,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.6139087134643271,-0.02008095394314907,0.40960997405150185,0.0892870745326157,1.498764074009433,-0.22490325781492254,1,0,0.0,0.0,2.0
ITUB,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.31989032467577355,-0.06548548585263542,0.2537998555602138,0.10735184479482247,1.260403887818131,-0.6100080159572046,1,0,0.0,-1.1111111111111112,2.0
APA,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.5267120377589785,0.035513005172765635,0.6587629244710217,0.16505283445794142,0.7995471788002058,0.21516143778685012,0,0,0.0,-1.1111111111111112,1.005
SHEL,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3888670876847875,-0.06062644580508669,0.5020888244357037,0.07341577876465381,0.7744985921999642,-0.8257958551312872,0,0,0.0,-1.1111111111111112,1.5025
CNQ,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.46304336738234625,0.20859450680915262,0.6966702979065094,0.1554492137589389,0.664652086896469,1.3418820318552926,0,1,0.0,-1.1111111111111112,0.5075
TSCO,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.28538129175757326,0.10490596639455285,0.22135852642185155,0.2247225269505261,1.2892265609579956,0.46682443375001953,1,0,0.0,0.0,0.5075
BMY,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.05363036742303771,0.09185299899965169,0.08397322042205778,-0.021389150755182496,0.6386603628333668,-4.29437335081647,0,1,0.0,-1.1111111111111112,2.0
BBD,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.33919952741513837,-0.14177757269512534,0.3723488657307857,-0.15437569902834608,0.9109723665987617,0.9183930734402213,0,1,0.0,-1.1111111111111112,1.5025
LUV,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3313734826908437,-0.1558236989872239,0.4663567909612146,-0.14699377927635862,0.7105578585182498,1.0600700230603937,0,0,0.0,-1.1111111111111112,2.0
BSX,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.43789492532983487,0.146905901524008,0.017882072828495004,0.1660442947304018,24.487928750186683,0.8847392303513476,1,0,0.0,0.0,1.5025
CVX,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.41272535962165935,-0.04974801448218479,0.43879812101591975,-0.03347302075242679,0.9405814196881794,1.4862122797380954,0,0,0.0,-1.1111111111111112,1.005
ES,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.09892280013675107,-0.043532914821920406,0.11701155584196904,-0.013829129693370676,0.845410518858087,3.1479142785672876,0,0,0.0,-1.1111111111111112,2.0
HPQ,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.4433239077448989,-0.05671782729522403,0.5072355119128232,-0.04610930344013689,0.8740001386596359,1.2300733922137872,0,0,0.0,0.0,2.0
TGT,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.2803664006623319,0.06439409387404,0.2436962875641671,0.2425954578805951,1.150474648032992,0.2654381678726014,1,0,0.0,0.0,1.5025
HST,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3617179675672208,-0.1669481201731561,0.5917716406176013,-0.008600930280415971,0.6112458636742284,19.410472440788336,0,0,0.0,-1.1111111111111112,2.0
LUMN,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.2949643510685581,-0.20212658686011858,0.41847480138216137,-0.016582941637560515,0.7048557047983147,12.188825799296067,0,0,0.0,-1.1111111111111112,1.005
AMZN,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.33713537082035716,0.07746158071039919,0.11639472965240041,-0.008358658799967496,2.896483129667241,-9.267226066303891,1,1,0.0,0.0,2.0
KMB,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.09108772477917411,-0.0018491526155003995,0.006694220923987986,-0.07527692569610085,13.60691943296516,0.024564667039745764,1,1,1.1111111111111112,0.0,1.005
MRK,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.06497725385205269,0.000266493834814,0.016447966404035695,0.12672576132662108,3.950473405399818,0.0021029176074716396,1,0,0.0,-1.1111111111111112,2.0
NVDA,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.40461495114363943,0.36759310236005993,0.5917381684957799,0.21935711566932434,0.683773622668596,1.6757746893162009,0,1,0.0,-1.1111111111111112,2.0
EQT,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.1979288483065332,0.3730105321245759,0.0878034587983367,0.453607573851832,2.2542260978707898,0.8223198941700595,1,0,0.0,0.0,1.005
MDT,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.0855375593308956,-0.1468239519423487,0.11176929396687109,-0.18674286569730975,0.7653046404341546,0.7862359367470276,0,1,0.0,-1.1111111111111112,1.005
GGB,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.22730172729525655,0.315590785925223,0.06995421601650129,0.33399673387834194,3.2492927551591606,0.9448918325056936,1,0,0.0,0.0,2.0
FCX,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.412760620594429,0.17657236368877713,0.07582407649871623,0.49229880328813813,5.443661692357274,0.3586690898077014,1,0,0.0,0.0,1.005
AAPL,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.1403462844459507,0.1375900945517691,0.2041147886681358,0.16885295755827506,0.687585085635983,0.814851552151721,0,0,0.0,-1.1111111111111112,2.0
AMAT,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.2093175455271744,-0.09822518897683535,0.1787384201772097,-0.014280566722794878,1.171083113074666,6.878241661099253,1,0,0.0,-1.1111111111111112,1.005
F,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.11002029378791947,0.20745615207517576,0.10955290214016629,0.267543905316826,1.0042663556932083,0.7754097475309923,1,0,0.0,-1.1111111111111112,1.5025
BAC,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.08482864812477219,0.11444862269793261,0.08675764975663403,0.06463101394894284,0.9777656306127134,1.770800358916613,0,1,0.0,-1.1111111111111112,2.0
TSM,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.10473542545090568,-0.20956410798351016,0.07488130035131556,-0.05761562743050251,1.398685986481612,3.63727893506483,1,0,0.0,-1.1111111111111112,1.005
CTRA,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.13915616512726237,0.39036642916513176,0.08114972078260012,0.39036642916513176,1.7148076886186874,1.0,1,0,0.0,-1.1111111111111112,2.0
MS,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.1601974491872893,-0.035591901281352215,0.2557747704035411,-0.07537551391833759,0.62632232621905,0.47219447578046037,0,1,0.0,-1.1111111111111112,2.0
SONY,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.24898589730219797,-0.05944973564465412,0.12849169869383711,-0.07645249720538838,1.9377586243564866,0.7776035815408799,1,1,0.0,0.0,2.0
