Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down
BAC,2008-09-18,2009-03-19,2009-03-20,2009-09-17,2.289197431973608,-0.2873019512139584,-0.7086389408556086,1.324054493710113,-3.230414390168338,1,0,0.0,0.0
TU,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0165875904339562,0.0314855972283268,-0.1373435154320789,0.2520024745916568,-0.1207744710900409,1,0,1.6666666666666667,-1.6666666666666667
MRVL,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.10434010117283321,0.1707380475574652,0.009725699812000638,0.6617105218331948,10.728287237910317,1,0,1.1111111111111112,-1.6666666666666667
QCOM,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,-0.030262831046257,-0.09837987668317734,0.22298144423464863,-0.0,1,0,1.6666666666666667,-2.2222222222222223
EXC,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0,-0.2181172795782197,0.2101686621440755,-0.0,1,0,2.2222222222222223,-1.6666666666666667
PBR,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.890357961744347,0.4712086027780669,0.22336105029946077,0.40794297842663396,3.986182732175738,1,1,0.0,-0.5555555555555556
TSM,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1912536743769291,-0.14615681050789467,0.07163364180255355,0.3486675409262484,2.6698862373085634,1,0,1.1111111111111112,-1.1111111111111112
CTRA,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.49364085551463543,0.329012178269155,-0.07608227266149879,0.49787759992735764,-6.4882506561142845,1,0,0.0,0.0
VTRS,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.36267022914879943,0.048292266562969755,0.2735508645817829,0.23870409311570645,1.3257871792994196,1,0,0.0,0.0
MU,2008-09-18,2009-03-19,2009-03-20,2009-09-17,1.726733058173395,0.3700581115922531,0.27861515282570204,0.9823685086071495,6.197556165416518,1,0,0.0,0.0
C,2008-09-18,2009-03-19,2009-03-20,2009-09-17,2.678093938460675,0.26688786219909,-0.7953907101245805,0.7304493926006188,-3.3670168690318376,1,0,0.0,0.0
DVN,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.26524937231714624,-0.4063639216516998,-0.4857144493338111,0.4611613093607076,-0.5461014649264665,1,0,1.1111111111111112,0.0
WMT,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0,-0.15072840122903197,0.027188200484939484,-0.0,1,0,2.2222222222222223,-2.2222222222222223
APH,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1923580880199571,-0.18013709953220228,-0.26024095848204004,0.3947308164259221,-0.7391537794125987,1,0,1.6666666666666667,0.0
MS,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.5198608756832477,-0.16346337479497922,0.8224583628573849,0.5347727807381685,0.6320816945397053,0,0,0.0,-2.2222222222222223
PPL,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0,-0.09971594902336095,0.12404275189230823,-0.0,1,0,1.6666666666666667,-2.2222222222222223
SONY,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.10612383932054353,-0.2068990409102393,-0.27790874609091576,0.37405101361299,-0.38186577721388415,1,0,2.2222222222222223,0.0
WFC,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.36648158395255953,-1.8325916536532256,-0.3834462356751595,0.9500781815374091,-0.9557574174832381,1,0,2.2222222222222223,-0.5555555555555556
PFE,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1487215484968023,-0.061302133615761895,-0.160457485531658,0.2207905987412809,-0.9268595229697761,1,0,1.1111111111111112,-1.6666666666666667
PCG,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0,0.040881934081550324,0.09236684868403405,0.0,0,0,2.2222222222222223,-1.6666666666666667
RIG,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.42054313691398765,-0.09709388166080173,-0.38723939858041306,0.39824444190178676,-1.0860029698828768,1,0,1.1111111111111112,0.0
CCL,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.016136733499617903,-0.05716140556573608,-0.3963694583390331,0.5195812927811138,-0.0407113443281884,1,0,1.1111111111111112,-2.2222222222222223
B,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.26745534898506396,0.06052959822325431,0.32811596371933077,0.1857064324002,0.8151244637820924,0,0,1.6666666666666667,-1.1111111111111112
CSCO,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.06114288659392489,-0.2323504584088624,0.41169253352370017,-0.0,1,0,1.6666666666666667,-1.6666666666666667
HAL,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.4195511794186904,0.5488702175500184,-0.39042915218131174,0.563748765405803,-1.074589786840135,1,0,0.5555555555555556,0.0
LOW,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.521128154261415,-0.1126846084615389,-0.1877406059978101,0.2894459502188005,-2.775788175880788,1,0,1.1111111111111112,0.0
CSX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.32008747490536343,-0.09441184084681162,-0.6773483714415371,0.7130440785090393,-0.47255959916778306,1,0,2.2222222222222223,0.0
WDC,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.042517259002147006,-0.013643657283401445,0.7963887172676366,-0.0,1,0,1.6666666666666667,-1.6666666666666667
NOK,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0752154548369956,-0.32621121949794607,-0.36283246453439005,0.4484216054842851,-0.2073007853184166,1,0,1.6666666666666667,-0.5555555555555556
HD,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.26131452219505413,-0.502406970647874,-0.05274925202279439,0.272098103669448,-4.953900049277154,1,0,0.0,0.0
MNST,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.2046347365142842,-0.2267535727865705,0.39474243656071517,0.044195191499763926,0.5184006520738224,0,0,1.1111111111111112,-1.6666666666666667
SBUX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.2818059963249198,-0.46260485121156636,-0.19688697801054106,0.6533629276562624,-1.4313084550966713,1,0,1.1111111111111112,0.0
RF,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.5143367078995842,0.4797312511541907,-0.2921315128072754,0.7631649642156163,-1.7606341163163102,1,0,1.1111111111111112,-1.1111111111111112
IPG,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0257801630933947,-0.33651147632319856,0.7011857941802899,-0.0,1,0,2.2222222222222223,-1.6666666666666667
VLY,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.10894006363551823,-0.28428155537244293,-0.5795860220345896,0.3651392615761414,-0.18796185465807644,1,0,1.6666666666666667,-1.1111111111111112
UNH,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1705709715624321,0.1023889512532095,0.012651595524923297,0.4012767181724157,13.48217078442098,1,0,1.1111111111111112,-1.6666666666666667
NGD,2008-09-18,2009-03-19,2009-03-20,2009-09-17,2.399959464666981,-0.5309421544574897,0.3615177621232535,0.8234839346068803,6.638565835801878,1,0,1.1111111111111112,0.0
HL,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.5190375058988683,0.010677991014317614,-0.3195500833545919,0.91053778984615,-1.624275920851234,1,0,1.1111111111111112,0.0
SLB,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0220594520853948,-0.010401704021782301,-0.40322548646176004,0.46094889450783005,-0.05470748458626216,1,0,1.6666666666666667,-1.6666666666666667
CMCSA,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.008138255121690597,-0.27373489189619293,0.3406312564584351,-0.0,1,0,1.6666666666666667,-2.2222222222222223
EXAS,2008-09-18,2009-03-19,2009-03-20,2009-09-17,2.076246126512058,0.6846643994749516,0.8594256328041474,0.9821993869346927,2.415853155016624,1,0,0.0,0.0
BAX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.21011465296016033,-0.0019404399397602102,-0.22479423136050092,0.19174090999399745,-0.9346977086044568,1,0,1.1111111111111112,-1.1111111111111112
NEE,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0154343126257621,-0.0018905853175184995,0.0648662926822774,0.13987158346153616,0.23794041539203034,0,0,1.6666666666666667,-1.6666666666666667
BKR,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.2725354894414378,0.06079859442845835,-0.39939107708209115,0.3445617780289822,-0.6823775118676991,1,0,2.7777777777777777,0.0
AMD,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1861359825926256,-0.4476985451075525,-0.25551610599974967,0.8672330636500919,-0.7284706451843311,1,0,2.2222222222222223,-1.1111111111111112
LEN,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.5574965153088396,-0.23363666371115022,-0.00033041076080993215,0.9173114506548171,-1687.28316820631,1,0,0.0,0.0
KO,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.2907099775109959,0.047901379598576196,-0.15819932283207958,0.2523693019195541,-1.8376183431554227,1,0,2.2222222222222223,-1.1111111111111112
CPRT,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.24688324459605243,-0.12464823243660687,-0.302946877375259,0.2747990708990634,-0.8149390636901638,1,0,1.6666666666666667,0.0
BP,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1162152607706198,-0.0468150221907747,-0.07897981631777987,0.3864666411656051,-1.4714551918305427,1,0,1.1111111111111112,-2.2222222222222223
XOM,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,-0.0138298387623092,-0.0016658283647527777,0.0812247236864123,-0.0,1,0,1.6666666666666667,-1.6666666666666667
JHX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.5646861794476128,0.39605281438546586,-0.04562380510439909,0.9025869459978744,-12.377007532700626,1,0,1.1111111111111112,0.0
ABT,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.016851763877642797,-0.00010759040926669808,-0.14569453306631885,0.007785836963357793,-0.11566503919520456,1,0,1.6666666666666667,-1.6666666666666667
ITUB,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.4123917211109385,0.2132818058112308,0.09741480571366207,0.6300876210582328,4.2333577333522525,1,0,0.0,-1.1111111111111112
^VIX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0,0.8162632016683602,-0.5283012510271509,0.0,0,1,2.7777777777777777,-1.6666666666666667
APA,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.5733698390251363,0.12419513877387663,-0.3018651644736355,0.4185944296077103,-1.899423671575107,1,0,1.1111111111111112,0.0
SHEL,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1438811409295348,-0.017534245186165198,-0.07874536027201208,0.3353724083415106,-1.8271697587327373,1,0,1.1111111111111112,-1.6666666666666667
CNQ,2008-09-18,2009-03-19,2009-03-20,2009-09-17,1.1092503395227788,0.40493015128737936,-0.2654947571143135,0.6349318515460824,-4.178049885351112,1,0,0.0,0.0
TEVA,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0324119655686266,0.0817868150381829,-0.0002479045777960369,0.16086172843281857,-130.74371541171575,1,0,1.1111111111111112,-1.6666666666666667
BCS,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.12848930072866338,-1.942632959499068,-0.6496463413727851,1.7259659111230676,-0.1977834593159552,1,0,1.6666666666666667,0.0
LYG,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.8170617340235371,0.49705773408077675,-0.9567809536215306,1.5608604007330364,-0.8539694806119003,1,0,1.1111111111111112,-0.5555555555555556
TSCO,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.2374737696616676,0.08734231239478281,-0.16614686038169363,0.3553532796349152,-1.429300373874732,1,0,1.1111111111111112,-2.2222222222222223
VZ,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.12356517902247037,-0.077864403065599,0.036764980902788943,0.038771754180397286,3.3609477276539774,1,0,1.1111111111111112,-0.5555555555555556
BMY,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0304751882777663,0.08984004331664297,0.13101645888784713,0.0,0,0,1.6666666666666667,-1.6666666666666667
NEM,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.03049481803659694,-0.0743208157888612,0.32151784884089674,0.08369539236215726,0.09484642344595717,0,0,1.6666666666666667,-1.1111111111111112
USB,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.5022934520765404,-0.9844751049850812,-0.6358081970342644,0.6796825772002669,-0.7900078269193364,1,0,2.2222222222222223,0.0
CLF,2008-09-18,2009-03-19,2009-03-20,2009-09-17,1.104648712396435,0.3919349801614954,-0.8406488957102003,1.0894647911500135,-1.31404289951895,1,0,0.5555555555555556,0.0
BBD,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0150374437883953,-0.0101663588636824,0.009695968902457115,0.7390262646792464,1.5508964539463992,1,0,1.6666666666666667,-2.2222222222222223
DIS,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.003318216805718764,-0.08282513605458104,-0.497127406065249,0.5326406012205809,-0.006674781485057054,1,0,1.6666666666666667,0.0
LUV,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.6474009564750416,-0.08476588425206846,-0.8579746007074417,0.6115112082996353,-0.7545689067499528,1,0,1.1111111111111112,0.0
WIT,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,-0.1295637828004601,-0.11033992439610468,1.0313737280984,-0.0,1,0,2.2222222222222223,-1.6666666666666667
BSX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1950348484771126,-0.3229532454734319,-0.35955535240386227,0.40759258861498615,-0.5424334450125059,1,0,1.1111111111111112,0.0
BB,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.127614504259188,0.19210420933422828,-0.6067996768033064,0.7539983114375725,-0.2103074690670182,1,0,1.6666666666666667,-1.6666666666666667
LNW,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.2876850321707719,-0.005054105315194353,-0.15494289528283706,0.24342148166415248,-1.8567165125294947,1,0,1.6666666666666667,-0.5555555555555556
CVX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.05431496189547861,0.016554413841369707,-0.0510674204796952,0.1432323253767074,-1.0635932143287843,1,0,0.5555555555555556,-2.2222222222222223
BBWI,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.6412177103425085,-0.9366603117093454,-0.6124760056323953,0.8208491583922578,-1.0469270705232554,1,0,0.0,0.0
FAST,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.31791710922939254,-0.22997983416153805,-0.46070726992761063,0.349662802505684,-0.690063148513688,1,0,1.1111111111111112,0.0
CCJ,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.39491857663745566,0.08673029271823983,0.001712708638377771,0.6344725494260787,230.58129549198242,1,0,0.0,0.0
GOOG,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0,-0.18432568898748497,0.41402619661125173,-0.0,1,0,2.2222222222222223,-1.6666666666666667
ES,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,-0.0457317391639814,-0.10985137769655973,0.1553171395811042,-0.0,1,0,1.6666666666666667,-2.2222222222222223
KR,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,-0.25643521429057453,-0.19020661464430966,0.02661299253368958,-0.0,1,0,2.2222222222222223,-1.6666666666666667
HPQ,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.04636120609895537,-0.22388232679923512,-0.38032110692232635,0.4891580128849183,-0.12190016608366623,1,0,1.1111111111111112,0.0
IRM,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.5622405016803927,0.08939055498587345,-0.06575492709214456,0.3413515999994835,-8.550545587139142,1,0,0.0,0.0
ON,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.22118995805025493,-0.15288228614892452,-0.18164752228159137,0.7734343840123336,-1.2176877244015725,1,0,2.2222222222222223,-0.5555555555555556
AZN,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.1754984009041363,-0.1429530127712249,-0.20454813550802858,0.35606531257211893,-0.857980936703517,1,0,2.2222222222222223,-1.1111111111111112
TGT,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.16682979624026312,-0.2527697437350691,-0.40850289652283917,0.5167089436815724,-0.40839317826216626,1,0,1.6666666666666667,-0.5555555555555556
HST,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,-0.48596735195549434,-0.8086073532950881,1.4108875275190331,-0.0,1,0,1.6666666666666667,-1.6666666666666667
T,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0233984746085189,-0.015282329240151805,-0.0006141197642009237,0.0976982013177076,-38.10083304999046,1,0,1.6666666666666667,-1.6666666666666667
GOOGL,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,0.0,-0.1843254276476175,0.41402653038009446,-0.0,1,0,2.2222222222222223,-1.6666666666666667
LUMN,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.23714530564637326,-0.2129882482159256,-0.2048482758302802,0.24052802629590198,-1.1576631762468512,1,0,1.1111111111111112,0.0
VALE,2008-09-18,2009-03-19,2009-03-20,2009-09-17,1.0723544392717825,0.3217075687108934,0.0352497733016225,0.5435803276578097,30.42159817868739,1,0,0.0,-0.5555555555555556
TJX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.37378891615681487,-0.16611611746621627,-0.17668704329443224,0.45967718694791304,-2.115542312482591,1,0,1.1111111111111112,0.0
CRM,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.0,-0.0165827145107406,-0.24716357948662115,0.581846846532066,-0.0,1,0,2.2222222222222223,-1.6666666666666667
NFLX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.2793812696834897,0.08739051773378191,0.4388384585721884,0.15922152916554527,0.636638070857529,0,0,0.5555555555555556,-1.1111111111111112
LRCX,2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.2149088991149623,-0.1608774980882616,-0.1158617878814862,0.4130064692050936,-1.8548729744684274,1,0,1.6666666666666667,-1.1111111111111112
CDE,2009-03-20,2009-09-17,2009-09-18,2010-03-19,1.7764530270971248,0.06421470937953004,1.0386383075722279,-0.15307196642269694,1.710367328208322,1,1,0.0,-0.5555555555555556
ORCL,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.0628350824329561,-0.008397107662749502,0.25613956649160985,0.16883143000532705,0.24531579909195458,0,0,1.1111111111111112,-1.6666666666666667
AMZN,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.36624692536506165,-0.06698322727008985,0.2950894455688363,0.4195282082201985,1.241138681388814,1,0,0.0,-0.5555555555555556
ASX,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.2298567153405978,-0.12672395197994757,0.7664300577276137,0.1273370204823591,0.29990566395856044,0,0,0.0,-1.6666666666666667
PTEN,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.42041833331925477,-0.06516329415412678,0.5369957097580046,-0.02056423228399369,0.78290817911509,0,0,0.0,-1.6666666666666667
FHN,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.0859113493839047,0.0,0.4784785366099935,0.05780773843134112,0.17955110378113112,0,0,1.6666666666666667,-2.2222222222222223
KMB,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.05870719487696862,-0.10276042204190892,0.2495800794619348,0.08594930054968507,0.23522388086234447,0,0,0.0,-1.1111111111111112
OXY,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.2899360024091206,0.1253120749351171,0.371351336987953,0.0926951126050968,0.7807592797721001,0,1,0.5555555555555556,-1.6666666666666667
ERIC,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.034766435525210596,0.001570064829079898,0.3169293160860721,0.022840022868022124,0.10969775833475966,0,0,1.6666666666666667,-1.6666666666666667
AES,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.22045078616512967,-0.18404531761063259,0.901727555192697,-0.19245817903271872,0.24447604478275023,0,1,0.0,-1.6666666666666667
MSTR,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.36213191321952093,-0.08244216847400833,0.6962796121129055,0.3510721683919236,0.5200955290369744,0,0,0.0,-1.1111111111111112
MRK,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.3019588903232345,0.15863620938290204,0.2291021532944159,0.21133332042814731,1.3180098309036468,1,0,0.0,0.0
NVDA,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.7317748869492369,-0.2366833341190112,0.5442530698262883,0.1749472053743622,1.3445489378365854,1,0,0.0,-0.5555555555555556
CAG,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.2697100770423496,0.1252865148017252,0.42277795454645734,0.17138424324595747,0.637947353077305,0,0,0.0,-2.2222222222222223
MCHP,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.3135449225724136,-0.0007404628011157023,0.3465062746288543,0.08136299480502128,0.9048751654158474,0,0,0.5555555555555556,-1.6666666666666667
FE,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.22564420422800696,-0.09848005764036842,0.21413252970131205,-0.1310350442194066,1.0537595784384197,1,1,0.0,0.0
BA,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.4693414039903897,0.10473873844731871,0.5491719740191149,0.32420616734532415,0.8546346612619629,0,0,0.0,-1.1111111111111112
NVO,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.02378959307943698,0.0623796074431405,0.3747521725100588,0.2053420146537963,0.06348086768942864,0,0,0.0,-1.1111111111111112
EQT,2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.26967549296019677,-0.11334395935096322,0.27974874818244955,0.024705281698175825,0.96399177730839,0,0,0.0,-1.1111111111111112
