Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,C
CPRT,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.08530140724751605,-0.002613359793705172,0.41836887700818115,0.05333248417559031,0.2038904228668233,-0.049001276315969504,0,0,0.01
BP,2020-03-25,2020-09-22,2020-09-23,2021-03-24,-0.3588118318556556,-0.06703299765314366,-0.17326328341109362,0.40960997405150185,2.070905184246796,-0.1636507944133102,0,0,0.01
ITUB,2020-03-25,2020-09-22,2020-09-23,2021-03-24,-0.39266753996733716,-0.17592039521526048,-0.010534523238502161,0.2537998555602138,37.27435319827232,-0.6931461597050576,0,0,0.01
^VIX,2020-03-25,2020-09-22,2020-09-23,2021-03-24,-1.9492721671340143,0.0037342593666926036,-0.5096881382349331,0.16650667033227085,3.8244409098559924,0.022427085709183524,0,0,1.12
APA,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.635372271901529,-0.31417209230275445,1.0087580563212242,0.6587629244710217,0.6298559579475657,-0.4769122253730819,0,0,0.01
SHEL,2020-03-25,2020-09-22,2020-09-23,2021-03-24,-0.32691089928743533,0.6021577326216252,-0.15967490831513692,0.5020888244357037,2.0473529794815275,1.199305189272812,0,1,1.12
TEVA,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.6411049086209724,-0.1556021945989212,0.19645634780943083,0.3141741526741195,3.263345347552044,-0.4952736985983733,1,0,0.01
LYG,2020-03-25,2020-09-22,2020-09-23,2021-03-24,-0.16140747365209418,-0.2108832878819105,-0.2429008909029205,0.7097075132917846,0.664499306907044,-0.2971411235366326,1,0,0.01
BMY,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.11997943578479651,-0.06719732281335675,0.2050627240292995,0.08397322042205778,0.5850865209790823,-0.8002232435009198,0,0,1.12
NEM,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.1985595544237165,-0.02918706212059751,0.3423782222019582,0.042629375183077106,0.5799421270041891,-0.684670183300836,0,0,1.12
CLF,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.14958922295631205,0.701735535968572,0.6574336011961579,1.032915887830816,0.22753510420541959,0.6793733586984103,0,0,1.12
BBD,2020-03-25,2020-09-22,2020-09-23,2021-03-24,-0.3821896252858143,0.03984190979567591,-0.07445031121855604,0.3723488657307857,5.133485932165682,0.10700156080099962,0,0,0.01
CCJ,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.43446578004177727,-0.2715142561461653,0.5511584831395341,0.5944837049416247,0.788277407193215,-0.4567227896899657,0,0,1.12
IRM,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.42862186692144444,0.0071023905497723805,0.16738015757904742,0.40560816539647193,2.5607686903928397,0.017510472312188215,1,0,0.01
HST,2020-03-25,2020-09-22,2020-09-23,2021-03-24,-0.37254440095927227,-0.39357392077223907,-0.028598908143020095,0.5917716406176013,13.02652531684837,-0.6650773605194842,0,0,0.01
TJX,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.28142448314044205,-0.09727263916880968,0.25656241915514927,0.22837994454200114,1.0969045430237314,-0.42592461156728395,1,0,0.01
NFLX,2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.07745715084177203,-0.5320292827112604,0.40755272168387086,0.1485886189931942,0.19005430885541658,-3.5805520390200876,0,0,0.01
KMB,2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.1321061533126619,0.014488431745998379,-0.039228337311358136,0.006694220923987986,3.3676205102481367,2.1643193301375394,0,1,1.12
ERIC,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.11066176234406196,-0.26910385996479924,0.25897569975443324,-0.14934671568221483,0.42730558291374054,1.801873303577749,0,0,7.78
MSTR,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.7981162848910199,-0.9863264145793266,1.7761300141352465,0.14430578297093813,0.44935690435905556,-6.83497496963073,0,0,1.12
MRK,2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.07086020315463637,0.20468482045109976,-0.0554995994659932,0.016447966404035695,1.2767696314286956,12.44438463838776,0,1,1.12
BA,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3890844914382581,0.01856890001087346,0.5215697110745355,-0.1092651605729071,0.7459875126503569,-0.16994346517692963,0,1,0.01
PBR-A,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.2811841501667188,-0.3425386117193548,0.22077469586458165,0.30609361717192624,1.2736249010130718,-1.1190648628486695,1,0,0.01
CNC,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.27210391450641264,0.08174160627884142,0.19620508002653697,-0.009732020165435278,1.3868341964928241,-8.399243413937729,1,1,1.12
GSK,2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.08273479403383008,-0.052943855180854905,-0.009663333605552485,0.1166835390035999,8.561723874077082,-0.45373885325179836,0,0,1.12
KGC,2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.3410341031453044,-0.3416201871769726,-0.14472217370830204,-0.14497069639922688,2.3564744393121346,2.356477520368692,0,0,0.01
PLUG,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.8416365413494574,-0.017686101561587973,1.3366491292813505,-0.10543351850531446,0.6296615341394517,0.1677464796045528,0,1,0.01
NKE,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.04312492232971658,0.3130991753096558,0.06423393250048404,0.2254105240633634,0.6713729122748574,1.3890175563481806,0,1,1.12
IAG,2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.325017999679374,-0.8468162242869339,-0.11326180254340314,-0.23234962098257678,2.869617049886025,3.644577601228083,0,0,0.01
TU,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.1441012523931655,-0.0368804945469108,0.1979452155549619,0.10368409639177249,0.7279855286684312,-0.35570059276552013,0,0,1.12
PBR,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.4596812264636861,0.03962618270060926,0.16010577276730628,0.34002467469046604,2.871109632828638,0.11653913862775424,1,0,4.45
WMT,2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.12032199345343265,-0.04853679886702505,-0.004585244994227824,0.07472619683353753,26.241126396714037,-0.6495285579051638,0,0,1.12
PCG,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.11471661109525336,-0.13762137568958152,0.19383823467351843,-0.15994990174432344,0.5918162187582364,0.8604030023698696,0,1,0.01
RIG,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.6992853149061152,0.27814118463799925,1.6147999200982728,0.09321155275651483,0.43304765265504747,2.9839775908953428,0,1,0.01
CSCO,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.1824901844195148,0.03749431432913333,0.28938892712602393,0.11533042369871523,0.6306052765455101,0.3251034126700344,0,0,2.23
LOW,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.2323209410586886,-0.11679767462844302,0.16022811293204403,0.1433356986255539,1.4499386955722346,-0.814854050654624,1,0,4.45
NOK,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.31442586883987983,-0.10447297611156915,0.18023991020983068,0.3657524031056864,1.7444852722897681,-0.285638522739606,1,0,0.01
HD,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.2722089967631819,-0.0805041003433326,0.1170269589681732,0.1406061377871006,2.32603665995638,-0.5725503993661232,1,0,0.01
NEE,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.0639320744860643,0.04229695608206021,0.09162946769609287,0.12587203923502305,0.697723953806079,0.3360313882186741,0,0,0.01
CPRT,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.04933772911430965,0.07380791095179709,0.05333248417559031,0.32520286003486476,0.9250971500197056,0.22695959975224142,0,0,1.12
BP,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.31292082469637655,-0.2495443021232703,0.40960997405150185,0.0892870745326157,0.7639482544852089,-2.7948536048419217,0,0,0.01
ITUB,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.22923391003736723,-0.17771749622196625,0.2537998555602138,0.10735184479482247,0.9032074093634844,-1.6554675568140538,0,0,1.12
APA,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3219910808024512,-0.08363039557817344,0.6587629244710217,0.16505283445794142,0.4887814247606694,-0.5066886361135715,0,0,0.01
TSCO,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3849926278837347,0.0659159642395987,0.22135852642185155,0.2247225269505261,1.7392265575080639,0.29332156919947083,1,0,0.01
VZ,2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.031272665067171274,0.0366428157755568,-0.0050703147026719695,-0.03534194529035899,6.16779566970293,-1.0368081177906376,0,1,1.12
BBD,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.39236386357468495,-0.07694787266509523,0.3723488657307857,-0.15437569902834608,1.0537533471590335,0.4984455011339981,1,1,1.12
BSX,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.35198674071426295,0.0047677557515193,0.017882072828495004,0.1660442947304018,19.68377738364725,0.02871375833334399,1,0,2.23
CVX,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.19239810925294007,-0.2683869820770714,0.43879812101591975,-0.03347302075242679,0.4384661192429304,8.018009012754352,0,0,0.01
HPQ,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.3335859912934432,0.12433003246348194,0.5072355119128232,-0.04610930344013689,0.6576550408220934,-2.696419663439462,0,1,0.01
AZN,2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.04066881880623654,-0.02421655300987249,-0.09324380656137385,0.18503313390599171,0.43615571163397304,-0.13087684620947942,1,0,0.01
TGT,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.19558824379673242,-0.004995123402550718,0.2436962875641671,0.2425954578805951,0.8025901656184752,-0.02059034182333828,0,0,2.23
T,2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.1167294942910095,0.03188664867735439,0.13146030451469393,-0.0542887897380428,0.887944803733222,-0.5873523582164121,0,1,1.12
CDE,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.6242389770442226,0.3874903889046586,-0.2764814357399996,-0.20474022512465112,2.257797075501484,-1.8925953054351896,0,1,2.23
AMZN,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.2725480886202549,0.04893642546051814,0.11639472965240041,-0.008358658799967496,2.341584446599848,-5.854578662872139,1,1,1.12
FHN,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.4045783943812325,0.284595039051201,-0.055157481183616845,0.44121207207668034,7.334968633437207,0.6450300367160848,0,0,0.01
KMB,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.0269683528732021,0.024269960048264292,0.006694220923987986,-0.07527692569610085,4.028602159896463,-0.32240902273618505,1,1,1.12
ERIC,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.1477067710056976,-0.11931439861847938,-0.14934671568221483,-0.18288160557531097,0.989019211644354,0.6524133372688786,1,1,6.67
AES,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.2171574895580784,-0.08883998989604272,-0.07280057465397438,0.023720048330586385,2.982909002988525,-3.7453545059385847,0,0,3.34
MRK,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.0404381240688979,-0.15667975963425362,0.016447966404035695,0.12672576132662108,2.4585485570408236,-1.2363686593322534,1,0,0.01
GGB,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.3207670033507163,0.11162227632842187,0.06995421601650129,0.33399673387834194,4.585384864795733,0.3342017002150692,1,0,1.12
PLUG,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.25503224035006,0.5378607150221337,-0.10543351850531446,0.14097153550390976,2.4188914869345357,3.8153852343277945,0,1,3.34
FCX,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.34670680910110063,0.19332693508675,0.07582407649871623,0.49229880328813813,4.572516080785642,0.3927024274596854,1,0,6.67
IAG,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.7862049479031398,-0.2442141220640332,-0.23234962098257678,0.5162971486724117,3.383715215795833,-0.4730107897980781,0,0,0.01
MU,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.06868878714758332,0.12407737410155403,-0.09945153817269466,0.07941350992761448,0.6906759654969566,1.5624214848915596,1,1,8.89
SONY,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.15067994741058313,0.10531259403129598,0.12849169869383711,-0.07645249720538838,1.1726823517962428,-1.3774905710192227,1,1,1.12
PCG,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.1181938349371728,0.22936061117210113,-0.15994990174432344,0.17938008243409292,0.7389428417786912,1.2786291992945864,1,1,2.23
CCL,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.39764028186530914,0.7002425191574899,-0.036538689054058146,-0.21644544657824216,10.882718897687038,-3.2351917318083268,0,1,1.12
HAL,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.3997747073171284,-0.01985371580089397,-0.024442972296130662,0.6565787667322952,16.355404836768276,-0.03023813258491934,0,0,0.01
WDC,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.11943532648505159,-0.07359888135443322,-0.08416932126226254,-0.12243031474245693,1.4189888274482336,0.6011491639897768,0,1,1.12
SBUX,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.05812807683451919,0.2568974337575858,0.06775227901203812,-0.24809900572884883,0.8579501336654828,-1.0354633748043025,0,1,0.01
RF,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.09588460018926866,-0.21984720373088312,-0.0241729381564211,0.15778644931030955,3.966609254067804,-1.3933211926109208,0,0,0.01
VLY,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.39777198443018763,-0.29635046638091556,-0.08383487506093229,0.053370044791565305,4.74470778588364,-5.552749066228089,0,0,0.01
NGD,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.6511147127722725,-0.6310377379839526,-0.2694988831974095,0.5711993218578985,2.41602007788406,-1.104759256246002,0,0,0.01
SLB,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.10944199135732745,0.1655052464632312,0.04060735549389955,0.43552303827057925,2.695127275002405,0.38001490603215127,1,0,1.12
XOM,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.035358673737775806,0.14470744309903766,0.03069031495201951,0.423821627154293,1.1521117913926493,0.3414347778112717,1,0,2.23
BCS,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.05803313916712576,-0.1173953598303052,0.015003018215219942,-0.06464816796286663,3.868097627732901,1.8159116264166393,1,0,6.67
CLF,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.42258401323259276,0.5585376694266615,0.3848650020451422,0.41864600891839654,1.0980058227872493,1.3341526194640805,1,1,2.23
BBD,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.13452560748583547,-0.5042736770237166,-0.15437569902834608,0.18742802460480318,0.8714169932997953,-2.6904924068158467,1,0,7.78
LUV,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.1576727425144453,0.2030460337118543,-0.14699377927635862,-0.1658446001709714,1.0726490827751933,-1.224315012382263,0,1,1.12
CCJ,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.38334286096532755,-0.19129824155176203,0.2859064579339785,0.4062919263210016,1.3407981888042872,-0.47083938704856726,1,0,0.01
KR,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.1840844891792018,-0.5472106998602212,0.12289578256826013,0.3876205400922303,1.4978910206048413,-1.4117175001356175,1,0,1.12
HPQ,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.08515730954750479,0.044103124111780176,-0.04610930344013689,0.34454358562016674,1.8468574277653842,0.12800448463551006,0,0,3.34
ON,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.4041154857786455,0.16245905731559643,0.27844202811559116,0.2838376363384857,1.4513451453919264,0.5723661576784648,1,0,2.23
HST,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.14946179532003617,-0.11061522184938159,-0.008600930280415971,0.11015189933285424,17.377398775148272,-1.004206214503186,0,0,1.12
LUMN,2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.17295556856402786,0.49860220697014307,-0.016582941637560515,-0.06920583793513843,10.429727870010826,-7.2046263992561785,0,1,0.01
VALE,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.211358499643053,0.24703780684617055,0.058798997962616825,0.37786509486981185,3.5945935639486635,0.6537724976457113,1,0,0.01
NFLX,2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.12193711400782489,0.30301505618662894,0.17387577262126086,-0.38940734920834424,0.7012886969217407,-0.7781441639523529,0,1,6.67
ORCL,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.0761899316865855,-0.21970773215408218,-0.06994001849339922,-0.1864452619277332,1.089361045762036,1.1784034084987456,0,0,3.34
ASX,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.11191080455235726,-0.4738950673039112,-0.12663072188231428,-0.18829495426292234,0.8837571395696762,2.5167698686295976,1,0,0.01
KMB,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.15013616301069657,0.07195767971733685,-0.07527692569610085,0.0363689562764984,1.9944513092472536,1.9785467355805275,0,1,2.23
ERIC,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.13286155725569826,0.05513183576048403,-0.18288160557531097,-0.3410932015106172,0.7264894511273614,-0.1616327605367647,1,1,1.12
AES,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.027876965060212908,0.3342315193542649,0.023720048330586385,0.08176506798194166,1.1752490834627132,4.08770551536852,1,1,8.89
CAG,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.008630056308996915,-0.07884684954122952,0.0010861038745210942,0.10727137187562322,7.945884837950924,-0.7350222912469995,1,0,3.34
MCHP,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.14266431494907775,-0.4709408798522855,-0.06344269511500733,-0.1464963409685761,2.2487114503956596,3.2146938055831966,0,0,0.01
NVO,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.3387436104614397,-0.1059500545593522,0.0945680474939137,-0.05757377149973089,3.58200913985499,1.84024863752147,1,0,3.34
EQT,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.6672331157272868,0.6571391702306622,0.453607573851832,0.4759437758729264,1.4709479166351713,1.380707561571545,1,1,6.67
INFY,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.05476103745101711,0.2082606514267289,0.0580148979033487,-0.359021842667711,0.9439133641542827,-0.5800779414401325,0,1,0.01
GAP,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.3320636872166104,0.030660787154868273,-0.440164191591632,-0.32675132234375276,0.754408681033024,-0.09383523511073094,1,1,0.01
TXN,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.13276391952847585,-0.4095480679425469,-0.07141659209718636,-0.08790665675352871,1.8590066485923296,4.658897096847071,0,0,0.01
GGB,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.5219867762691273,0.08817709758557259,0.33399673387834194,-0.16774449217051324,1.5628499422969224,-0.5256631466381624,1,1,7.78
KGC,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.3389379156015117,-0.5401760364521214,0.12005624749225852,-0.390316932971773,2.8231593330731677,1.383942101459344,1,0,0.01
PLUG,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.4054943122690631,0.7807814014114299,0.14097153550390976,0.05722295767364129,2.8764268674495423,13.644548152586712,1,1,0.01
INTC,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.12950746370624913,-0.4349863518621359,-0.07187344433037524,-0.5570932515858905,1.8018819734163838,0.7808142543889196,0,1,2.23
AAPL,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.2024420293155852,-0.03031563492590829,0.16885295755827506,-0.09710111837716473,1.198924983269646,0.3122068564458225,1,1,1.12
AMAT,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.19341495568494588,0.08011336599646839,-0.014280566722794878,-0.423681278967645,13.543927173157192,-0.18908875603773456,0,1,0.01
F,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.27069564850091005,-0.03087411177757154,0.267543905316826,-0.19949442415190588,1.0117802839887224,0.15476177797361554,1,1,0.01
MU,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.0669543722340551,-0.24891279898271168,0.07941350992761448,-0.4007020383720621,0.84311060290729,0.6211917463509127,0,1,0.01
WMT,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.25296941564517306,0.0272886552777248,0.010359868783688619,-0.03565384092113523,24.418206535923286,-0.7653777145100898,1,1,0.01
PPL,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.06256716059966899,0.17103198777189052,-0.029915735509592374,0.06656711530582718,2.0914465091325285,2.569316500889722,0,1,1.12
CSCO,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.05976722858042905,-0.050239243980429296,-0.013013292723270318,-0.237832916963649,4.5927829221541705,0.2112375554310171,0,1,4.45
CSX,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.33420867392831705,-0.1578543616362053,0.2082879458329006,-0.22449888246886612,1.604551202384206,0.7031409684549179,1,1,2.23
IPG,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.13150611009711358,0.022995801176383994,-0.04470300380510567,-0.2687562041309648,2.9417734582322153,-0.08556379656701116,0,1,2.23
EXAS,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.40558560748785705,0.43392009969748746,-0.32452699059857054,-0.545418232359889,1.2497746543046504,-0.7955731472708992,0,1,2.23
NEE,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.1105060395390376,0.10318551639330252,0.04535271156637009,0.0288589373506733,2.436591677155197,3.5755133718010974,1,1,1.12
BCS,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.08662295944867111,-0.03988645714255002,-0.06464816796286663,-0.13395306898642578,1.3399135996928269,0.29776441439047535,0,1,8.89
USB,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.1083297097093313,0.1661172269879681,-0.023699066863887674,-0.228965289715077,4.571053802730211,-0.7255127062913482,0,1,1.12
CLF,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.6262724852697551,0.16060113463747108,0.41864600891839654,-0.759138080435173,1.4959475832285543,-0.21155721044241005,1,1,2.23
LNW,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.2060357748556189,0.19202470981465433,-0.22634896105419727,-0.2900759034223076,0.9102572147715112,-0.66198090758023,1,1,0.01
FAST,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.06697088009880642,-0.06692658269449267,0.08032889705819729,-0.152434489334068,0.8337084480356657,0.43905144424251413,0,1,1.12
T,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.1707911465283546,-0.01626764871330702,-0.08820772653246439,-0.03633995472774719,1.936237937903272,0.44765187065260537,0,1,2.23
GOOGL,2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.23865057658815367,-0.4653511499731134,0.0015116840414127735,-0.3093499787614577,157.87067273999807,1.5042869950605346,1,0,2.23
LRCX,2021-09-23,2022-03-23,2022-03-24,2022-09-22,-0.12459908690755983,-0.2303392201486805,-0.08492286515949876,-0.29249451821593075,1.4672030515402743,0.7874992719645952,0,1,0.01
CDE,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.672087579286549,-0.8895181916455794,-0.32011769338646756,0.2970639489998044,2.099501505763881,-2.9943660098794593,0,0,0.01
ASX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.5098125118885731,-0.4849137551094913,-0.18829495426292234,0.4115661145745984,2.707520835511638,-1.1782159364861857,0,0,0.01
KMB,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.06470209717191264,0.07027749757270581,0.0363689562764984,0.10835429540735148,1.7790474018558267,0.6485898626215211,1,0,2.23
AES,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.5352016393951192,-0.07936850289635171,0.08176506798194166,-0.051081957208008885,6.545602573379159,1.5537482750153495,1,0,0.01
MCHP,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.5619725993141569,-0.12528198997306333,-0.1464963409685761,0.2962584204141674,3.8360862503364617,-0.42288077347445485,0,0,10.0
UMC,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.5576498878589556,-0.37123311922880836,-0.3265751264071046,0.41974121249343255,1.7075699977339853,-0.8844333322037489,0,0,0.01
JNJ,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.0766333900748775,-0.0756939376130094,-0.032035509732434506,-0.0686400885361455,2.3921389331692033,1.1027657339507855,0,0,1.12
CNC,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.052428692695011214,-0.037962339758510405,-0.04405496917119333,-0.18448935347528284,1.19007443839714,0.2057698129642828,0,1,0.01
TXN,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.23123615557355595,-0.43407714107265455,-0.08790665675352871,0.14388799630914306,2.63047377881623,-3.0167710455849335,0,0,0.01
PLUG,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.7836608169045712,-0.004895223007811755,0.05722295767364129,-0.5821695086160316,13.694867388260677,0.008408587078785652,1,1,1.12
AAPL,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.2524827651042853,0.006413845709981903,-0.09710111837716473,0.09521203740212661,2.600204501492762,0.0673638111838015,0,0,0.01
HBAN,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.1563894685639822,0.04278612370789899,-0.07487827894829777,-0.1338123311240501,2.0885825737523507,-0.31974724114352593,0,1,0.01
QCOM,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.40345645668742275,-0.3143308967489133,-0.1869643107212534,0.08499113861196829,2.15793300406375,-3.698396113787912,0,0,0.01
TSM,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.37151197404810316,0.04256914234100946,-0.31441003805304235,0.2798346326509269,1.1816161352501966,0.15212249440944406,0,0,0.01
CTRA,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.41532657848619453,-0.36348413782928035,0.1355052810103957,-0.019475804727613035,3.065021343738858,18.663369391557314,1,0,0.01
DVN,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.5060575762399897,-0.3866038028379906,0.14021519223490106,-0.11473890538301781,3.609149395111171,3.369422093991937,1,0,0.01
PPL,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.30968563173805436,-0.3970568350474673,0.06656711530582718,-0.01839508429572683,4.652231515745808,21.58494240440656,1,0,0.01
WFC,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.30669742730059996,-0.30317740680857436,-0.1714823167486787,-0.07294877376623364,1.7885076030905858,4.156031570593835,0,0,0.01
LOW,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.27238847024354607,-0.0793105732383535,-0.11442897995156832,0.04387521183946192,2.3804150867973615,-1.8076396651610138,0,0,0.01
NOK,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.1648658954871326,-0.03393133398516232,-0.14882765900374773,0.11750557121056554,1.1077638161531587,-0.2887636189126612,0,0,1.12
RF,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.13029883048825802,-0.08053133543598637,-0.0291942610012522,-0.10405880280927124,4.463165910679131,0.7739021905104153,0,1,1.12
HL,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.9708382457337242,-0.1522399743882318,-0.4375447662142867,0.573819201369197,2.218831810362138,-0.26531000361258417,0,0,1.12
SLB,2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.0981916231110847,0.427471250218473,-0.03677728806887643,0.2966540988817308,2.6698984146735243,1.440975371079892,0,1,0.01
